run_id,start_idx,end_idx,n_samples,duration_sec,success,pos_err,goal_x,goal_y,final_x,final_y,noise_strength_max,blur_strength_max,brightness_strength_max,group
17,17006,18005,1000,9.9900000000477,True,0.006106912897840461,0.2,-0.15,0.20610691289784047,-0.14685691330714287,0.0,0.0,0.0,normal
18,18006,19005,1000,9.9900000000477,True,0.0008418152007380331,0.2,-0.15,0.19964211246449232,-0.14915818479926196,0.0,0.0,0.0,normal
19,19006,20005,1000,9.9900000000477,True,0.014636000380771924,0.2,-0.15,0.21463600038077194,-0.1564563004748709,0.0,0.0,0.0,normal
20,20006,21005,1000,9.9900000000477,True,0.004531138070671931,0.2,-0.15,0.1973480582207862,-0.15453113807067193,0.0,0.0,0.0,normal
21,21006,22005,1000,9.9900000000477,True,0.013330187641169583,0.2,-0.15,0.20369307525286917,-0.16333018764116958,0.0,0.0,0.0,normal
22,22006,23005,1000,9.9900000000477,True,0.010239661725127164,0.2,-0.15,0.2061970582105151,-0.16023966172512716,0.0,0.0,0.0,normal
23,23006,24005,1000,9.9900000000477,True,0.007850929307001098,0.2,-0.15,0.20129098920599112,-0.1421490706929989,0.0,0.0,0.0,normal
24,24006,25005,1000,9.9900000000477,True,0.006403246963808729,0.2,-0.15,0.2036595782698255,-0.15640324696380872,0.0,0.0,0.0,normal
25,25006,26005,1000,9.9900000000477,True,0.01083791087762248,0.2,-0.15,0.21066770425028664,-0.16083791087762248,0.0,0.0,0.0,normal
26,26006,27005,1000,9.9900000000477,True,0.008250127620946346,0.2,-0.15,0.20825012762094636,-0.1537593671148033,0.0,0.0,0.0,normal
27,27006,28005,1000,9.9900000000477,True,0.019886034914751632,0.2,-0.15,0.21988603491475164,-0.13379278706120704,0.0,0.0,0.0,normal
28,28006,29005,1000,9.9900000000477,True,0.005857355062091257,0.2,-0.15,0.2039054724560163,-0.14414264493790874,0.0,0.0,0.0,normal
29,29006,30005,1000,9.9900000000477,True,0.0128200345387115,0.2,-0.15,0.21093636107913746,-0.1628200345387115,0.0,0.0,0.0,normal
30,30006,31005,1000,9.9900000000477,False,0.11068681898261518,0.2,-0.15,0.3106868189826152,-0.11572867808887091,0.0,0.0,0.0,normal
31,31006,32005,1000,9.9900000000477,True,0.0058920165057833596,0.2,-0.15,0.20589201650578337,-0.14864216176884193,0.0,0.0,0.0,normal
32,32006,33005,1000,9.9900000000477,True,0.003826110014965578,0.2,-0.15,0.20196836828468748,-0.15382611001496557,0.0,0.0,0.0,normal
33,33006,34005,1000,9.9900000000477,True,0.004160777644799746,0.2,-0.15,0.20059682271009735,-0.14583922235520025,0.0,0.0,0.0,normal
34,34006,35005,1000,9.9900000000477,True,0.0026873887799237772,0.2,-0.15,0.20201959247519177,-0.15268738877992377,0.0,0.0,0.0,normal
35,35006,36005,1000,9.9900000000477,True,0.0178709876722927,0.2,-0.15,0.2178709876722927,-0.15204357759155374,0.0,0.0,0.0,normal
36,36006,37005,1000,9.9900000000477,True,0.007837903366442633,0.2,-0.15,0.19216209663355738,-0.14294695692782677,0.0,0.0,0.0,normal
37,37006,38005,1000,9.9900000000477,True,0.00558118323405446,0.2,-0.15,0.20473174388679555,-0.15558118323405445,0.0,0.0,0.0,normal
38,38006,39005,1000,9.9900000000477,True,0.0070334329643020055,0.2,-0.15,0.20703343296430202,-0.15587609022882373,0.0,0.0,0.0,normal
39,39006,40005,1000,9.9900000000477,True,0.0057207561433209875,0.2,-0.15,0.205720756143321,-0.14987677428518928,0.0,0.0,0.0,normal
40,40006,41005,1000,9.9900000000477,True,0.011994992521907527,0.2,-0.15,0.21199499252190754,-0.15673998785163157,0.0,0.0,0.0,normal
41,41006,42005,1000,9.9900000000477,True,0.01338405062528375,0.2,-0.15,0.21338405062528376,-0.1521932166654913,0.0,0.0,0.0,normal
42,42006,43006,1001,9.999999999917804,True,0.004196640011139535,0.2,-0.15,0.2006589223400741,-0.14580335998886046,0.0,0.0,0.0,normal
43,43007,44007,1001,9.999999999763531,True,0.009185571810406079,0.2,-0.15,0.20391073776761587,-0.15918557181040607,0.0,0.0,0.0,normal
44,44008,45008,1001,9.999999999763531,True,0.00529146426311633,0.2,-0.15,0.20221645021131768,-0.14470853573688366,0.0,0.0,0.0,normal
45,45009,46009,1001,9.999999999763531,True,0.006712329475897533,0.2,-0.15,0.20671232947589754,-0.1491168803529714,0.0,0.0,0.0,normal
46,46010,47010,1001,9.999999999763531,True,0.01072835610484385,0.2,-0.15,0.21072835610484386,-0.14646273702271953,0.0,0.0,0.0,normal
47,47011,48011,1001,9.999999999763531,True,0.014355925897660132,0.2,-0.15,0.21435592589766014,-0.1481157873931004,0.0,0.0,0.0,normal
48,48012,49012,1001,9.999999999763531,True,0.002664406662979263,0.2,-0.15,0.19852671286302062,-0.15266440666297926,0.0,0.0,0.0,normal
49,49013,50013,1001,9.999999999763531,True,0.0040174917512317,0.2,-0.15,0.1959825082487683,-0.14771060732680785,0.0,0.0,0.0,normal
50,50014,51014,1001,9.999999999763531,True,0.011471462767365853,0.2,-0.15,0.21147146276736586,-0.14558052633308954,0.0,0.0,0.0,normal
51,51015,52015,1001,9.999999999763531,False,0.05515485497594652,0.2,-0.15,0.25515485497594653,-0.1464166558685144,0.0,0.0,0.0,normal
52,52016,53016,1001,9.999999999763531,True,0.009423893421971946,0.2,-0.15,0.20942389342197196,-0.14386846348548243,0.0,0.0,0.0,normal
53,53017,54017,1001,9.999999999763531,True,0.008505582046276966,0.2,-0.15,0.20133251002950972,-0.15850558204627696,0.0,0.0,0.0,normal
54,54018,55018,1001,9.999999999763531,True,0.0018306928808318468,0.2,-0.15,0.2003198049206848,-0.15183069288083184,0.0,0.0,0.0,normal
55,55019,56019,1001,9.999999999763531,True,0.014660396895907701,0.2,-0.15,0.2146603968959077,-0.1641672357080176,0.0,0.0,0.0,normal
56,56020,57020,1001,9.999999999763531,True,0.0035532934901829627,0.2,-0.15,0.1976554617350319,-0.14644670650981703,0.0,0.0,0.0,normal
57,57021,58021,1001,9.999999999763531,True,0.008789988752732902,0.2,-0.15,0.2087899887527329,-0.15303498200977617,0.0,0.0,0.0,normal
58,58022,59022,1001,9.999999999763531,True,0.0031572594805897025,0.2,-0.15,0.20314930335026957,-0.1468427405194103,0.0,0.0,0.0,normal
59,59023,60023,1001,9.999999999763531,True,0.013849852799740409,0.2,-0.15,0.203326099442823,-0.13615014720025959,0.0,0.0,0.0,normal
60,60024,61024,1001,9.999999999763531,True,0.0036916855636640322,0.2,-0.15,0.20114721116339532,-0.14630831443633596,0.0,0.0,0.0,normal
61,61025,62025,1001,9.999999999763531,True,0.013651147972778582,0.2,-0.15,0.20500497294988723,-0.1363488520272214,0.0,0.0,0.0,normal
62,62026,63026,1001,9.999999999763531,True,0.008632148205523826,0.2,-0.15,0.20863214820552384,-0.14992402762599655,0.0,0.0,0.0,normal
63,63027,64027,1001,9.999999999763531,True,0.004055831981407881,0.2,-0.15,0.2040558319814079,-0.15347109443870963,0.0,0.0,0.0,normal
64,64028,65028,1001,9.999999999763531,True,0.0030369266352401614,0.2,-0.15,0.19911704946603176,-0.15303692663524016,0.0,0.0,0.0,normal
65,65029,66029,1001,9.999999999763531,True,0.01277970627557487,0.2,-0.15,0.20632523076277173,-0.16277970627557486,0.0,0.0,0.0,normal
66,66030,67030,1001,9.999999999763531,True,0.00732863306174647,0.2,-0.15,0.19927916044673222,-0.15732863306174646,0.0,0.0,0.0,normal
67,67031,68031,1001,9.999999999763531,True,0.007602167082289779,0.2,-0.15,0.20417101012373226,-0.15760216708228977,0.0,0.0,0.0,normal
68,68032,69032,1001,9.999999999763531,True,0.007033992757219526,0.2,-0.15,0.20703399275721954,-0.153138973945708,0.0,0.0,0.0,normal
69,69033,70033,1001,9.999999999763531,True,0.011299964115379951,0.2,-0.15,0.21129996411537996,-0.14722025371125394,0.0,0.0,0.0,normal
70,70034,71034,1001,9.999999999763531,True,0.007195589540548664,0.2,-0.15,0.20113251374389707,-0.14280441045945133,0.0,0.0,0.0,normal
71,71035,72035,1001,9.999999999763531,True,0.01960766709193526,0.2,-0.15,0.2110373411955485,-0.16960766709193525,0.0,0.0,0.0,normal
72,72036,73036,1001,9.999999999763531,True,0.008577959237513838,0.2,-0.15,0.20857795923751385,-0.15101657362663418,0.0,0.0,0.0,normal
73,73037,74037,1001,9.999999999763531,True,0.01799109992741854,0.2,-0.15,0.21799109992741855,-0.14691332424718712,0.0,0.0,0.0,normal
74,74038,75038,1001,9.999999999763531,True,0.0018163200773801957,0.2,-0.15,0.2018163200773802,-0.14982875500602846,0.0,0.0,0.0,normal
75,75039,76039,1001,9.999999999763531,True,0.010940358982506393,0.2,-0.15,0.2109403589825064,-0.1547235660415387,0.0,0.0,0.0,normal
76,76040,77040,1001,9.999999999763531,True,0.006080307874974794,0.2,-0.15,0.1999091481197952,-0.1560803078749748,0.0,0.0,0.0,normal
77,77041,78041,1001,9.999999999763531,True,0.01725345836904757,0.2,-0.15,0.21084794288487868,-0.16725345836904756,0.0,0.0,0.0,normal
78,78042,79042,1001,9.999999999763531,True,0.007068942055632493,0.2,-0.15,0.2070689420556325,-0.14951190440769277,0.0,0.0,0.0,normal
79,79043,80043,1001,9.999999999763531,True,0.007169350465275198,0.2,-0.15,0.20140935186698586,-0.1571693504652752,0.0,0.0,0.0,normal
80,80044,81044,1001,9.999999999763531,True,0.014782057971105933,0.2,-0.15,0.21478205797110594,-0.1470964913478754,0.0,0.0,0.0,normal
81,81045,82045,1001,9.999999999763531,True,0.00897346601161278,0.2,-0.15,0.20310884980524582,-0.14102653398838721,0.0,0.0,0.0,normal
82,82046,83046,1001,9.999999999763531,True,0.015273880287152763,0.2,-0.15,0.21527388028715277,-0.1609143401206565,0.0,0.0,0.0,normal
83,83047,84047,1001,9.999999999763531,True,0.003654259569059931,0.2,-0.15,0.20365425956905994,-0.14810418952828894,0.0,0.0,0.0,normal
84,84048,85048,1001,9.999999999763531,True,0.00234436807943722,0.2,-0.15,0.19993376491576084,-0.15234436807943721,0.0,0.0,0.0,normal
85,85049,86049,1001,9.999999999763645,False,0.023247418070098003,0.2,-0.15,0.2050547185441343,-0.173247418070098,0.0,0.0,0.0,normal
86,86050,87050,1001,9.999999999763531,True,0.0016387503037681161,0.2,-0.15,0.1983612496962319,-0.14969037079086048,0.0,0.0,0.0,normal
87,87051,88051,1001,9.999999999763531,True,0.002520923311242429,0.2,-0.15,0.20252092331124244,-0.15184742133841586,0.0,0.0,0.0,normal
88,88052,89052,1001,9.999999999763531,True,0.0060512572799860664,0.2,-0.15,0.20053260432289474,-0.15605125727998606,0.0,0.0,0.0,normal
89,89053,90053,1001,9.999999999763531,True,0.0035494108008791436,0.2,-0.15,0.19861624547136972,-0.14645058919912085,0.0,0.0,0.0,normal
90,90054,91054,1001,9.999999999763531,True,0.0037115842665123577,0.2,-0.15,0.19628841573348765,-0.15365160461774172,0.0,0.0,0.0,normal
91,91055,92055,1001,9.999999999763531,True,0.01044404615395289,0.2,-0.15,0.2104440461539529,-0.14719207570131976,0.0,0.0,0.0,normal
92,92056,93056,1001,9.999999999763531,False,0.326015120944106,0.2,-0.15,0.2847219278247392,0.17601512094410598,0.0,0.0,0.0,normal
93,93057,94057,1001,9.999999999763531,True,0.014586864952470663,0.2,-0.15,0.20944159744457197,-0.16458686495247066,0.0,0.0,0.0,normal
94,94058,95058,1001,9.999999999763531,True,0.007281485262506715,0.2,-0.15,0.19465243121772186,-0.1572814852625067,0.0,0.0,0.0,normal
95,95059,96059,1001,9.999999999763531,True,0.0036561082582743376,0.2,-0.15,0.19992807001303414,-0.14634389174172566,0.0,0.0,0.0,normal
96,96060,97060,1001,9.999999999763531,True,0.009668606399853119,0.2,-0.15,0.2039275488253801,-0.1596686063998531,0.0,0.0,0.0,normal
97,97061,98061,1001,9.999999999763531,True,0.008767883235556717,0.2,-0.15,0.20876788323555673,-0.1420570759529744,0.0,0.0,0.0,normal
98,98062,99062,1001,9.999999999763531,True,0.009217332644724074,0.2,-0.15,0.20163600969129306,-0.15921733264472407,0.0,0.0,0.0,normal
99,99063,100063,1001,9.999999999763531,True,0.015436514942002266,0.2,-0.15,0.21543651494200228,-0.16011900236823493,0.0,0.0,0.0,normal
100,100064,101064,1001,9.999999999763531,True,0.006482500750267017,0.2,-0.15,0.20648250075026703,-0.14896181689133126,0.0,0.0,0.030710637503757132,brightness_only
101,101065,102065,1001,9.999999999763531,True,0.0011777372622565063,0.2,-0.15,0.20117773726225652,-0.1503397637929842,0.0,0.6356370851276475,0.0,blur_only
102,102066,103066,1001,9.999999999763531,False,0.11399015048593605,0.2,-0.15,0.17295108299494535,-0.03600984951406394,0.0,0.0,0.76095140123587,brightness_only
103,103067,104067,1001,9.999999999763531,False,0.08047426669277614,0.2,-0.15,0.1978424981569566,-0.06952573330722385,0.11933596317065887,0.0,0.0,noise_only
104,104068,105068,1001,9.999999999763531,False,0.10089962839758781,0.2,-0.15,0.3008996283975878,-0.06346114646325518,0.5970570545429553,0.0,0.0,noise_only
105,105069,106069,1001,9.999999999763531,False,0.02188758109199135,0.2,-0.15,0.19963492536224953,-0.17188758109199134,0.0,0.0,0.5644091548454513,brightness_only
106,106070,107070,1001,9.999999999763531,False,0.055049195179681654,0.2,-0.15,0.22894305407109866,-0.09495080482031834,0.0,0.5671991275104075,0.0,blur_only
107,107071,108071,1001,9.999999999763531,True,0.013816188715741584,0.2,-0.15,0.2070724398147603,-0.16381618871574158,0.0,0.20829694059512993,0.0,blur_only
108,108072,109072,1001,9.999999999763531,False,0.020653871568995813,0.2,-0.15,0.2162162397403197,-0.1706538715689958,0.0,0.0,0.6745700409895592,brightness_only
109,109073,110073,1001,9.999999999763531,False,0.11643399159620887,0.2,-0.15,0.27066322495650386,-0.03356600840379112,0.0,0.6534504464903802,0.0,blur_only
110,110074,111074,1001,9.999999999763531,False,0.2359604041848143,0.2,-0.15,0.26550712840881674,0.08596040418481428,0.0,0.8709744258919468,0.0,blur_only
111,111075,112075,1001,9.999999999763531,False,0.07311041065665878,0.2,-0.15,0.2633508619929606,-0.07688958934334121,0.42129421785503374,0.0,0.0,noise_only
112,112076,113076,1001,9.999999999763531,False,0.14707956752014553,0.2,-0.15,0.1264089476662052,-0.0029204324798544614,0.9979176365704129,0.0,0.0,noise_only
113,113077,114077,1001,9.999999999763531,False,0.24453939749835213,0.2,-0.15,0.2722543846181264,0.09453939749835212,0.8200711889300215,0.0,0.0,noise_only
114,114078,115078,1001,9.999999999763531,True,0.005479276771825775,0.2,-0.15,0.19452072322817424,-0.14599135285440332,0.0,0.704757779555924,0.0,blur_only
115,115079,116079,1001,9.999999999763531,False,0.19393662534252049,0.2,-0.15,0.2592116400185718,0.04393662534252049,0.2041341370276173,0.0,0.0,noise_only
116,116080,117080,1001,9.999999999763531,True,0.004219467389394049,0.2,-0.15,0.2041735403448651,-0.15421946738939404,0.0,0.0,0.1055162517605317,brightness_only
117,117081,118081,1001,9.999999999763531,False,0.06306788124604999,0.2,-0.15,0.19163612725411894,-0.08693211875395,0.48667245424336014,0.0,0.0,noise_only
118,118082,119082,1001,9.999999999763531,True,0.0024358344506070773,0.2,-0.15,0.2024358344506071,-0.148037255292647,0.0,0.3700445514875915,0.0,blur_only
119,119083,120083,1001,9.999999999763531,True,0.010494473694245915,0.2,-0.15,0.21049447369424593,-0.15013012054661878,0.0,0.0,0.8603579090828851,brightness_only
120,120084,121084,1001,9.999999999763531,False,0.2732203288420627,0.2,-0.15,0.19940519984231767,0.12322032884206272,0.0,0.6513742900685143,0.0,blur_only
121,121085,122085,1001,9.999999999763531,True,0.01083003374820865,0.2,-0.15,0.203054872046082,-0.13916996625179134,0.0,0.0,0.046599442220970566,brightness_only
122,122086,123086,1001,9.999999999763531,False,0.2665514485561859,0.2,-0.15,0.19726466106670082,0.1165514485561859,0.808445478878609,0.0,0.0,noise_only
123,123087,124087,1001,9.999999999763531,True,0.01160686986488485,0.2,-0.15,0.21160686986488486,-0.1601153197182207,0.0,0.0,0.34640370040585844,brightness_only
124,124088,125088,1001,9.999999999763531,False,0.06311161613585528,0.2,-0.15,0.25810272237294873,-0.08688838386414471,0.0,0.7398175114694773,0.0,blur_only
125,125089,126089,1001,9.999999999763531,True,0.01095940235911741,0.2,-0.15,0.20025271968790603,-0.13904059764088258,0.0,0.47642158800615186,0.0,blur_only
126,126090,127090,1001,9.999999999763531,False,0.2962407640694153,0.2,-0.15,0.20693061726668124,0.1462407640694153,0.0,0.27553474574837056,0.0,blur_only
127,127091,128091,1001,9.999999999763531,True,0.006145498613027822,0.2,-0.15,0.1974456841902887,-0.15614549861302782,0.0,0.5943631434260257,0.0,blur_only
128,128092,129092,1001,9.999999999763531,True,0.016323193505091288,0.2,-0.15,0.20367575811739325,-0.16632319350509128,0.08181512667413049,0.0,0.0,noise_only
129,129093,130093,1001,9.999999999763531,True,0.01900064074183741,0.2,-0.15,0.19835332303785957,-0.1690006407418374,0.0,0.2508912155480737,0.0,blur_only
130,130094,131094,1001,9.999999999763531,False,0.17137434603403418,0.2,-0.15,0.28768485988209663,0.02137434603403419,0.0,0.9515960611819099,0.0,blur_only
131,131095,132095,1001,9.999999999763531,False,0.048948019385380626,0.2,-0.15,0.24894801938538064,-0.14853163287980584,0.1337839427558064,0.0,0.0,noise_only
132,132096,133096,1001,9.999999999763531,False,0.2024705777470428,0.2,-0.15,0.27085103616214945,0.05247057774704279,0.0,0.9263459783717957,0.0,blur_only
133,133097,134097,1001,9.999999999763531,False,0.19340260709100085,0.2,-0.15,0.2937945820530345,0.043402607091000855,0.0,0.9489143438038051,0.0,blur_only
134,134098,135098,1001,9.999999999763531,False,0.10482033547450954,0.2,-0.15,0.2853682108633587,-0.04517966452549045,0.0,0.808431255093166,0.0,blur_only
135,135099,136099,1001,9.999999999763531,True,0.01623669908625819,0.2,-0.15,0.20315044654150635,-0.16623669908625818,0.0,0.2811269949952597,0.0,blur_only
136,136100,137100,1001,9.999999999763531,False,0.24179982420677149,0.2,-0.15,0.2746203849104435,0.09179982420677148,0.0,0.8424164858729495,0.0,blur_only
137,137101,138101,1001,9.999999999763531,False,0.05632565871661341,0.2,-0.15,0.2190391615726013,-0.09367434128338659,0.20710619265387287,0.0,0.0,noise_only
138,138102,139102,1001,9.999999999763531,False,0.2333168862300818,0.2,-0.15,0.2755061122186739,0.08331688623008181,0.5568874220837863,0.0,0.0,noise_only
139,139103,140103,1001,9.999999999763531,True,0.0034614140743041144,0.2,-0.15,0.20346141407430413,-0.14853276536894902,0.0,0.0,0.8406990269455284,brightness_only
140,140104,141104,1001,9.999999999763531,False,0.06826868084583387,0.2,-0.15,0.2682686808458339,-0.19917371803048292,0.5493117981084601,0.0,0.0,noise_only
141,141105,142105,1001,9.999999999763531,False,0.09109448512889194,0.2,-0.15,0.2298228831840124,-0.05890551487110805,0.2899984290970866,0.0,0.0,noise_only
142,142106,143106,1001,9.999999999763531,True,0.012868008043395801,0.2,-0.15,0.2128680080433958,-0.1426354101708853,0.30795685257927674,0.0,0.0,noise_only
143,143107,144107,1001,9.999999999763531,False,0.13041008956226263,0.2,-0.15,0.17714252627645546,-0.01958991043773737,0.0,0.38640101122151094,0.0,blur_only
144,144108,145108,1001,9.999999999763531,True,0.013056314897670618,0.2,-0.15,0.21305631489767063,-0.1410387377681938,0.0,0.42787445616104625,0.0,blur_only
145,145109,146109,1001,9.999999999763531,False,0.06088600120501925,0.2,-0.15,0.24291136493572657,-0.08911399879498075,0.331625786322574,0.0,0.0,noise_only
146,146110,147110,1001,9.999999999763531,True,0.007935606181955712,0.2,-0.15,0.20793560618195572,-0.1576405781708023,0.0,0.0,0.9740143753600323,brightness_only
147,147111,148111,1001,9.999999999763531,False,0.1526513758746685,0.2,-0.15,0.2007983945853611,0.0026513758746685235,0.0,0.47171694242933215,0.0,blur_only
148,148112,149112,1001,9.999999999763531,True,0.0010766326686401095,0.2,-0.15,0.19958458748460903,-0.1510766326686401,0.0,0.0,0.29656178072482375,brightness_only
149,149113,150113,1001,9.999999999763531,True,0.009050167015179494,0.2,-0.15,0.2090501670151795,-0.15227758763790125,0.0,0.4805725313832656,0.0,blur_only
150,150114,151114,1001,9.999999999763531,False,0.19444429001067112,0.2,-0.15,0.20341215644542265,0.04444429001067113,0.9647086204964187,0.0,0.0,noise_only
151,151115,152115,1001,9.999999999763531,True,0.010484278136707326,0.2,-0.15,0.20913162304876828,-0.13951572186329267,0.0,0.0,0.44497707697959243,brightness_only
152,152116,153116,1001,9.999999999763531,True,0.0015289562743389107,0.2,-0.15,0.2013111801656942,-0.1515289562743389,0.0,0.0,0.09770911595772147,brightness_only
153,153117,154117,1001,9.999999999763531,True,0.012290101566512696,0.2,-0.15,0.20468425975282584,-0.1622901015665127,0.0,0.0,0.20129966441573677,brightness_only
154,154118,155118,1001,9.999999999763531,True,0.009223781656463176,0.2,-0.15,0.2092237816564632,-0.15618208737504186,0.0,0.0,0.04518154713314071,brightness_only
155,155119,156119,1001,9.999999999763531,True,0.01795347100052222,0.2,-0.15,0.21367659528057686,-0.16795347100052221,0.0,0.0,0.32175298453908185,brightness_only
156,156120,157120,1001,9.999999999763531,True,0.007073113444423712,0.2,-0.15,0.20707311344442372,-0.14650211152075993,0.0,0.7112716837552956,0.0,blur_only
157,157121,158121,1001,9.999999999763531,False,0.2551879911336382,0.2,-0.15,0.3015242629485047,0.10518799113363825,0.6711443885650822,0.0,0.0,noise_only
158,158122,159122,1001,9.999999999763531,False,0.10365635092220164,0.2,-0.15,0.26926028351661635,-0.04634364907779835,0.9316028133957093,0.0,0.0,noise_only
159,159123,160123,1001,9.999999999763531,False,0.2027395577511332,0.2,-0.15,0.2806287783141667,0.05273955775113321,0.0,0.7301073438905674,0.0,blur_only
160,160124,161124,1001,9.999999999763531,True,0.007564016928181372,0.2,-0.15,0.20756401692818138,-0.15010302318416166,0.0,0.0,0.4074611969571431,brightness_only
161,161125,162125,1001,9.999999999763531,False,0.16951902476995676,0.2,-0.15,0.20000414159210964,0.019519024769956754,0.0,0.43269892715338,0.0,blur_only
162,162126,163126,1001,9.999999999763531,False,0.28029517765688855,0.2,-0.15,0.21500464608641845,0.13029517765688856,0.0,0.2422852472865129,0.0,blur_only
163,163127,164127,1001,9.999999999763531,True,0.009913245634529139,0.2,-0.15,0.20991324563452915,-0.1527790124031602,0.0,0.004557889929713177,0.0,blur_only
164,164128,165128,1001,9.999999999763531,True,0.010571458650708826,0.2,-0.15,0.2087444069171918,-0.16057145865070882,0.0,0.0,0.47819123106167405,brightness_only
165,165129,166129,1001,9.999999999763531,False,0.05827730697855346,0.2,-0.15,0.19301028039395485,-0.09172269302144653,0.9874547285461914,0.0,0.0,noise_only
166,166130,167130,1001,9.999999999763531,False,0.249167750989345,0.2,-0.15,0.2309148997431315,0.099167750989345,0.0,0.0,0.9268472668130713,brightness_only
167,167131,168131,1001,9.999999999763531,False,0.23516579976068985,0.2,-0.15,0.2184287175360408,0.08516579976068986,0.8633259714213263,0.0,0.0,noise_only
168,168132,169132,1001,9.999999999763531,True,0.008821284838822857,0.2,-0.15,0.20882128483882287,-0.14873475162708802,0.0,0.13541843362577977,0.0,blur_only
169,169133,170133,1001,9.999999999763531,False,0.1819824489194625,0.2,-0.15,0.27309370113034254,0.0319824489194625,0.0,0.8226004345462933,0.0,blur_only
170,170134,171134,1001,9.999999999763531,True,0.013660426833800254,0.2,-0.15,0.20798074245779796,-0.16366042683380025,0.0,0.3428398578518179,0.0,blur_only
171,171135,172135,1001,9.999999999763531,True,0.012329630077491521,0.2,-0.15,0.19629216941973684,-0.13767036992250847,0.0,0.0,0.6095906419922158,brightness_only
172,172136,173136,1001,9.999999999763531,False,0.08054325628964343,0.2,-0.15,0.28054325628964344,-0.15932160700821155,0.9376420214149805,0.0,0.0,noise_only
173,173137,174137,1001,9.999999999763531,False,0.29608968624952486,0.2,-0.15,0.18484564802561843,0.14608968624952487,0.0,0.57178071819045,0.0,blur_only
174,174138,175138,1001,9.999999999763531,True,0.01002998278698991,0.2,-0.15,0.21002998278698992,-0.1540130769662714,0.0,0.0,0.05717513347518699,brightness_only
175,175139,176139,1001,9.999999999763531,False,0.2872206579233982,0.2,-0.15,0.1805858025033438,0.1372206579233982,0.0,0.0,0.26725702563137865,brightness_only
176,176140,177140,1001,9.999999999763531,False,0.12994067819475436,0.2,-0.15,0.24156036652461474,-0.020059321805245653,0.0,0.46907280827664677,0.0,blur_only
177,177141,178141,1001,9.999999999763531,False,0.22724221695821306,0.2,-0.15,0.19949324243652305,0.07724221695821305,0.15443924293689393,0.0,0.0,noise_only
178,178142,179142,1001,9.999999999763531,True,0.011178217937470036,0.2,-0.15,0.21117821793747005,-0.14971240796871566,0.0,0.0,0.47399005760412916,brightness_only
179,179143,180143,1001,9.999999999763531,False,0.021483945490262113,0.2,-0.15,0.20123143336295965,-0.1714839454902621,0.1387284749417398,0.0,0.0,noise_only
180,180144,181144,1001,9.999999999763531,True,0.009197928217415052,0.2,-0.15,0.2065625656409681,-0.15919792821741505,0.0,0.0,0.4629389668688718,brightness_only
181,181145,182145,1001,9.999999999763531,True,0.002507792473465692,0.2,-0.15,0.2025077924734657,-0.14804575492328179,0.0,0.0413301336178028,0.0,blur_only
182,182146,183146,1001,9.999999999763531,True,0.006405983069777105,0.2,-0.15,0.20640598306977712,-0.14549387673572278,0.0,0.0,0.531404282078336,brightness_only
183,183147,184147,1001,9.999999999763531,False,0.07689642580020856,0.2,-0.15,0.27689642580020857,-0.13628375902082687,0.4826302684538071,0.0,0.0,noise_only
184,184148,185148,1001,9.999999999763531,False,0.2707526105619367,0.2,-0.15,0.29258148143364904,0.12075261056193672,0.0,0.0,0.2558490451462403,brightness_only
185,185149,186149,1001,9.999999999763531,True,0.01113282265194579,0.2,-0.15,0.2111328226519458,-0.1454414445321084,0.2913105072957951,0.0,0.0,noise_only
186,186150,187150,1001,9.999999999763531,False,0.14089955642159938,0.2,-0.15,0.283172300740304,-0.009100443578400622,0.0,0.6844550298900793,0.0,blur_only
187,187151,188151,1001,9.999999999763531,False,0.2191023975051354,0.2,-0.15,0.20420965600102364,0.06910239750513542,0.5739397347941669,0.0,0.0,noise_only
188,188152,189152,1001,9.999999999763531,True,0.016039685319629654,0.2,-0.15,0.21603968531962967,-0.1482970029357945,0.0,0.0,0.6544271873680789,brightness_only
189,189153,190153,1001,9.999999999763531,True,0.014635532634754755,0.2,-0.15,0.21463553263475477,-0.15604273944795627,0.0,0.02650507514728495,0.0,blur_only
190,190154,191154,1001,9.999999999763531,True,0.005482157373503799,0.2,-0.15,0.2054821573735038,-0.15530126138108263,0.0,0.07990645913154837,0.0,blur_only
191,191155,192155,1001,9.999999999763531,False,0.2216180109969236,0.2,-0.15,0.21058256215505902,0.07161801099692361,0.9280048771829302,0.0,0.0,noise_only
192,192156,193156,1001,9.999999999763531,False,0.11953335579846558,0.2,-0.15,0.3195333557984656,-0.04405423141823334,0.6574710039726727,0.0,0.0,noise_only
193,193157,194157,1001,9.999999999763531,False,0.12757703212536362,0.2,-0.15,0.1875427318618896,-0.02242296787463638,0.0,0.0,0.8626568956639046,brightness_only
194,194158,195158,1001,9.999999999763531,False,0.10670575142177251,0.2,-0.15,0.19770504945916773,-0.04329424857822749,0.838333968133249,0.0,0.0,noise_only
195,195159,196159,1001,9.999999999763531,True,0.018116733509789484,0.2,-0.15,0.2114610946326889,-0.16811673350978948,0.0,0.0,0.5199300497042478,brightness_only
196,196160,197160,1001,9.999999999763531,True,0.005172144134050177,0.2,-0.15,0.19962179832573876,-0.15517214413405017,0.0,0.0,0.10773834728354115,brightness_only
197,197161,198161,1001,9.999999999763531,True,0.0032421452269084383,0.2,-0.15,0.20324214522690845,-0.14957252416024908,0.0,0.0,0.16130975228993272,brightness_only
