run_id,start_idx,end_idx,n_samples,duration_sec,success,pos_err,goal_x,goal_y,final_x,final_y,noise_strength_max,blur_strength_max,brightness_strength_max,group
670,670304,671303,1000,9.99000000203523,True,0.014950426169548309,0.2,-0.15,0.21495042616954832,-0.15323784740141266,0.0,0.26472051477554326,0.0,blur_only
671,671304,672303,1000,9.99000000203523,False,0.15501934700966932,0.2,-0.15,0.18012969442068483,0.005019347009669328,0.669347585880008,0.0,0.0,noise_only
672,672304,673303,1000,9.99000000203523,True,0.008059526253907184,0.2,-0.15,0.2080595262539072,-0.15172548388699186,0.0,0.0,0.15230840870805284,brightness_only
673,673304,674303,1000,9.99000000203523,False,0.2028762146033847,0.2,-0.15,0.27310448707363905,0.05287621460338471,0.0,0.0,0.9474410527837127,brightness_only
674,674304,675303,1000,9.99000000203523,False,0.2771420038107952,0.2,-0.15,0.2645521963784545,0.12714200381079518,0.0,0.807031333405995,0.0,blur_only
675,675304,676303,1000,9.99000000203523,True,0.0070125495854296005,0.2,-0.15,0.19992968266066694,-0.1429874504145704,0.0,0.0,0.3765099101406323,brightness_only
676,676304,677303,1000,9.99000000203523,False,0.14463424936930092,0.2,-0.15,0.22789289254534612,-0.005365750630699079,0.9460824779822329,0.0,0.0,noise_only
677,677304,678303,1000,9.99000000203523,False,0.05537114547758387,0.2,-0.15,0.2553711454775839,-0.10409546127142748,0.0,0.97407128858496,0.0,blur_only
678,678304,679303,1000,9.99000000203523,False,0.22060137140587774,0.2,-0.15,0.22291297904138016,0.07060137140587774,0.6252336439697358,0.0,0.0,noise_only
679,679304,680303,1000,9.99000000203523,False,0.053956297915981874,0.2,-0.15,0.18398706562053482,-0.09604370208401812,0.0,0.20225588829744823,0.0,blur_only
680,680304,681303,1000,9.99000000203523,False,0.08754428144534322,0.2,-0.15,0.19047994470354612,-0.06245571855465677,0.3958011164081878,0.0,0.0,noise_only
681,681304,682303,1000,9.990000002034321,True,0.004501404388308872,0.2,-0.15,0.20450140438830888,-0.14683168036277017,0.0,0.0,0.2794133202131972,brightness_only
682,682304,683303,1000,9.99000000203523,False,0.16365322103441718,0.2,-0.15,0.22791063286002225,0.013653221034417184,0.8653765670546295,0.0,0.0,noise_only
683,683304,684303,1000,9.99000000203523,True,0.010804389720954849,0.2,-0.15,0.19817317353084554,-0.13919561027904515,0.0,0.0,0.590659220953244,brightness_only
684,684304,685303,1000,9.99000000203523,True,0.009106904429522417,0.2,-0.15,0.20910690442952243,-0.14473133227484417,0.0,0.7971096332564648,0.0,blur_only
685,685304,686303,1000,9.99000000203523,False,0.060003872391244384,0.2,-0.15,0.19846070865096202,-0.08999612760875561,0.9729775366044636,0.0,0.0,noise_only
686,686304,687303,1000,9.99000000203523,True,0.008917412826276616,0.2,-0.15,0.19180255250761755,-0.1589174128262766,0.0,0.0,0.6608540798332817,brightness_only
687,687304,688303,1000,9.99000000203523,True,0.001346688785021366,0.2,-0.15,0.20060151372394472,-0.14865331121497863,0.0,0.0,0.502014132256575,brightness_only
688,688304,689303,1000,9.99000000203523,False,0.17913110433129964,0.2,-0.15,0.206014309935573,0.029131104331299645,0.0,0.358256935294326,0.0,blur_only
689,689304,690303,1000,9.99000000203523,True,0.004250480094319886,0.2,-0.15,0.2042504800943199,-0.1486655783675501,0.0,0.0,0.06661036923046926,brightness_only
690,690304,691303,1000,9.99000000203523,False,0.04744495900570753,0.2,-0.15,0.24744495900570754,-0.11590765751126116,0.8095560101242815,0.0,0.0,noise_only
691,691304,692303,1000,9.99000000203523,True,0.007276872771570769,0.2,-0.15,0.20727687277157078,-0.1515297080292997,0.08915121357635092,0.0,0.0,noise_only
692,692304,693303,1000,9.99000000203523,True,0.0051625664807778415,0.2,-0.15,0.20516256648077785,-0.15141459586154582,0.022885319927752334,0.0,0.0,noise_only
693,693304,694303,1000,9.99000000203523,True,0.008915730914967446,0.2,-0.15,0.20504589959787492,-0.14108426908503255,0.0,0.6236656812081256,0.0,blur_only
694,694304,695303,1000,9.99000000203523,False,0.24823252198108642,0.2,-0.15,0.24462245783099645,0.09823252198108642,0.32231518892220745,0.0,0.0,noise_only
695,695304,696303,1000,9.99000000203523,False,0.26400200780917493,0.2,-0.15,0.19683597503092828,0.11400200780917494,0.324354755795066,0.0,0.0,noise_only
696,696304,697303,1000,9.99000000203523,False,0.18124303414982848,0.2,-0.15,0.21649187505287637,0.031243034149828486,0.9985102303618166,0.0,0.0,noise_only
697,697304,698303,1000,9.99000000203523,False,0.08214279354154452,0.2,-0.15,0.28214279354154453,-0.07983511884295846,0.0,0.0,0.7742998792747376,brightness_only
698,698304,699303,1000,9.99000000203523,False,0.08165481929277184,0.2,-0.15,0.2551927767481221,-0.06834518070722816,0.4922629555757587,0.0,0.0,noise_only
699,699304,700303,1000,9.99000000203523,True,0.005257223165276131,0.2,-0.15,0.19527017624088375,-0.15525722316527613,0.1305738761802573,0.0,0.0,noise_only
700,700304,701303,1000,9.99000000203523,True,0.007203824586891505,0.2,-0.15,0.20438427184829136,-0.1427961754131085,0.0,0.17509636663498385,0.0,blur_only
701,701304,702303,1000,9.99000000203523,True,0.005580628484028488,0.2,-0.15,0.19958375323862032,-0.1444193715159715,0.0,0.2766626301995526,0.0,blur_only
702,702304,703303,1000,9.99000000203523,True,0.011286388940060677,0.2,-0.15,0.19629805784178417,-0.16128638894006067,0.2844211779287992,0.0,0.0,noise_only
703,703304,704303,1000,9.99000000203523,True,0.003267089732500783,0.2,-0.15,0.19887146008863069,-0.15326708973250078,0.2700703930216859,0.0,0.0,noise_only
704,704304,705303,1000,9.99000000203523,True,0.011813035054143495,0.2,-0.15,0.20208147755589587,-0.1618130350541435,0.07883538261397771,0.0,0.0,noise_only
705,705304,706303,1000,9.99000000203523,False,0.2557053085205116,0.2,-0.15,0.2452992478000506,0.10570530852051159,0.0,0.9950095524947119,0.0,blur_only
706,706304,707303,1000,9.99000000203523,True,0.006628945159347366,0.2,-0.15,0.20662894515934738,-0.15358361510632135,0.0,0.26641965109040144,0.0,blur_only
707,707304,708303,1000,9.99000000203523,False,0.2977312516552053,0.2,-0.15,0.21132740629759478,0.14773125165520531,0.8373308669188986,0.0,0.0,noise_only
708,708304,709303,1000,9.99000000203523,True,0.0053275964826842714,0.2,-0.15,0.1970498639028338,-0.15532759648268427,0.0,0.0,0.43285962310421533,brightness_only
709,709304,710303,1000,9.99000000203523,True,0.0043980472005407945,0.2,-0.15,0.2043980472005408,-0.15200042497040714,0.0,0.3240949659336485,0.0,blur_only
710,710304,711303,1000,9.99000000203523,False,0.2537643806484243,0.2,-0.15,0.29444303926417664,0.10376438064842436,0.0,0.0,0.3121406244172722,brightness_only
711,711304,712303,1000,9.99000000203523,True,0.01264291663610198,0.2,-0.15,0.212642916636102,-0.14893195359695052,0.0,0.0,0.7499377895383665,brightness_only
712,712304,713303,1000,9.99000000203523,True,0.010403034055276816,0.2,-0.15,0.21040303405527683,-0.15266374846684932,0.0,0.42001431489242746,0.0,blur_only
713,713304,714303,1000,9.99000000203523,False,0.16507558321738794,0.2,-0.15,0.28986098626295476,0.015075583217387944,0.6903446923136514,0.0,0.0,noise_only
714,714304,715303,1000,9.99000000203523,False,0.2900933354853895,0.2,-0.15,0.25891067382043126,0.14009333548538952,0.0,0.9409911711887476,0.0,blur_only
715,715304,716303,1000,9.99000000203523,False,0.18960374557927331,0.2,-0.15,0.258243817366203,0.039603745579273326,0.8047548688338214,0.0,0.0,noise_only
716,716304,717303,1000,9.99000000203523,False,0.04034509623046256,0.2,-0.15,0.23931474563582758,-0.19034509623046256,0.6862868115298664,0.0,0.0,noise_only
717,717304,718303,1000,9.99000000203523,False,0.22298044898969155,0.2,-0.15,0.3168396526253222,0.07298044898969154,0.0,0.0,0.21872112155082168,brightness_only
